customer_id,company_size,industry,region,signup_date,plan_type,contract_type,monthly_revenue,tenure_months,churned,cancel_date,avg_monthly_logins,avg_session_minutes,feature_usage_score,support_ticket_count,avg_resolution_hours
C03915,SMB,Tech,US,2022-11-15,Basic,Monthly,29,34,0,,18,28,48,1,20
C03916,Mid-Market,Marketing,US,2023-09-03,Pro,Annual,79,8,0,,11,15,62,1,5
C03917,SMB,Marketing,US,2022-06-26,Basic,Monthly,29,31,0,,18,29,43,0,14
C03918,SMB,Tech,US,2022-01-18,Basic,Monthly,29,19,0,,17,15,61,0,12
C03919,Mid-Market,Healthcare,EU,2023-11-05,Pro,Annual,79,1,0,,21,18,55,2,23
C03920,Enterprise,Marketing,US,2022-11-24,Enterprise,Monthly,149,26,1,2025-01-12 00:00:00,6,11,16,6,44
C03921,SMB,Marketing,EU,2023-11-11,Basic,Annual,29,17,0,,18,19,54,1,14
C03922,SMB,Tech,EU,2023-09-24,Basic,Monthly,29,32,0,,13,23,60,2,17
C03923,SMB,Tech,EU,2023-09-02,Basic,Monthly,29,16,1,2024-12-25 00:00:00,4,10,16,7,63
C03924,Mid-Market,Tech,US,2023-11-13,Pro,Monthly,79,5,1,2024-04-11 00:00:00,5,8,22,3,44
C03925,SMB,Tech,US,2023-07-04,Basic,Monthly,29,2,1,2023-09-02 00:00:00,3,7,18,7,55
C03926,SMB,Marketing,US,2023-03-16,Basic,Monthly,29,22,0,,10,27,75,0,12
C03927,SMB,Healthcare,US,2023-02-16,Basic,Monthly,29,14,0,,13,22,49,0,23
C03928,SMB,Healthcare,US,2023-06-11,Basic,Monthly,29,10,0,,13,20,54,1,21
C03929,SMB,Healthcare,APAC,2022-10-09,Basic,Monthly,29,4,1,2023-02-06 00:00:00,4,9,25,7,35
C03930,SMB,Finance,US,2023-10-28,Basic,Monthly,29,4,0,,18,33,83,2,22
C03931,SMB,Finance,US,2023-04-07,Basic,Monthly,29,14,1,2024-05-31 00:00:00,5,11,28,4,53
C03932,Enterprise,Healthcare,US,2023-01-24,Enterprise,Monthly,149,26,0,,17,17,52,0,15
C03933,Mid-Market,Tech,APAC,2023-04-06,Pro,Monthly,79,1,0,,18,20,62,0,8
C03934,Enterprise,Marketing,APAC,2023-07-08,Enterprise,Annual,149,20,0,,20,19,76,0,8
C03935,SMB,Healthcare,EU,2023-10-08,Basic,Annual,29,9,0,,14,30,78,2,13
C03936,SMB,Retail,APAC,2023-02-04,Basic,Monthly,29,29,1,2025-06-23 00:00:00,4,5,19,4,50
C03937,Enterprise,Healthcare,US,2022-03-22,Enterprise,Annual,149,19,0,,16,22,61,0,22
C03938,Enterprise,Retail,US,2023-08-11,Enterprise,Monthly,149,24,0,,23,23,89,2,7
C03939,SMB,Healthcare,US,2022-06-16,Basic,Monthly,29,33,0,,14,16,61,1,22
C03940,SMB,Retail,US,2022-11-14,Basic,Monthly,29,29,0,,21,23,57,2,8
C03941,Enterprise,Marketing,APAC,2022-05-09,Enterprise,Annual,149,14,0,,16,21,51,0,18
C03942,Mid-Market,Marketing,US,2023-04-07,Pro,Annual,79,13,0,,19,17,64,2,16
C03943,Enterprise,Finance,US,2022-08-31,Enterprise,Annual,149,29,0,,13,34,48,2,7
C03944,Mid-Market,Finance,US,2023-06-21,Pro,Monthly,79,33,1,2026-03-07 00:00:00,2,10,25,7,25
C03945,Mid-Market,Marketing,EU,2022-04-10,Pro,Annual,79,24,1,2024-03-30 00:00:00,4,11,17,6,53
C03946,SMB,Tech,EU,2022-04-06,Basic,Monthly,29,32,0,,19,23,64,0,12
C03947,SMB,Tech,EU,2023-02-26,Basic,Monthly,29,13,0,,23,24,59,0,4
C03948,SMB,Healthcare,US,2023-07-05,Basic,Annual,29,32,1,2026-02-19 00:00:00,4,9,17,5,54
C03949,SMB,Retail,US,2023-06-10,Basic,Monthly,29,22,0,,18,24,69,0,11
C03950,Enterprise,Retail,US,2022-06-15,Enterprise,Monthly,149,6,0,,23,33,79,0,23
C03951,SMB,Retail,APAC,2022-02-13,Basic,Monthly,29,31,0,,22,26,54,0,14
C03952,SMB,Finance,US,2023-05-16,Basic,Monthly,29,13,0,,18,25,80,0,10
C03953,SMB,Marketing,EU,2023-09-09,Basic,Monthly,29,12,1,2024-09-03 00:00:00,4,9,20,3,40
C03954,Mid-Market,Healthcare,US,2022-10-09,Pro,Monthly,79,14,0,,20,33,59,2,17
C03955,SMB,Finance,EU,2023-10-13,Basic,Monthly,29,13,1,2024-11-06 00:00:00,7,10,16,7,24
C03956,Enterprise,Retail,EU,2023-02-19,Enterprise,Annual,149,9,0,,18,17,54,0,14
C03957,Enterprise,Finance,EU,2023-05-28,Enterprise,Monthly,149,23,0,,21,32,62,0,14
C03958,Mid-Market,Retail,US,2023-10-25,Pro,Monthly,79,31,0,,21,21,81,1,16
C03959,SMB,Finance,EU,2022-07-24,Basic,Annual,29,12,0,,20,31,60,0,11
C03960,Mid-Market,Marketing,EU,2023-05-27,Pro,Monthly,79,7,0,,12,18,81,0,7
C03961,Mid-Market,Finance,US,2023-09-09,Pro,Monthly,79,24,1,2025-08-29 00:00:00,7,11,15,7,55
C03962,SMB,Finance,US,2022-11-19,Basic,Monthly,29,15,0,,20,18,53,2,15
C03963,SMB,Healthcare,US,2022-10-04,Basic,Monthly,29,23,0,,18,17,74,0,10
C03964,SMB,Retail,EU,2022-12-08,Basic,Monthly,29,2,0,,18,33,41,0,11
C03965,Enterprise,Finance,US,2023-08-20,Enterprise,Monthly,149,20,0,,16,23,61,1,22
C03966,Mid-Market,Finance,EU,2022-11-14,Pro,Annual,79,1,1,2022-12-14 00:00:00,5,6,23,6,61
C03967,SMB,Finance,US,2023-07-21,Basic,Annual,29,16,0,,13,34,48,0,10
C03968,SMB,Healthcare,EU,2022-11-19,Basic,Monthly,29,14,1,2024-01-13 00:00:00,5,11,29,3,38
C03969,Mid-Market,Healthcare,US,2023-10-08,Pro,Annual,79,1,0,,18,20,62,0,9
C03970,Mid-Market,Marketing,APAC,2022-09-04,Pro,Monthly,79,9,0,,19,34,60,1,4
C03971,Enterprise,Retail,US,2023-11-16,Enterprise,Annual,149,19,0,,24,22,60,0,20
C03972,SMB,Finance,EU,2023-03-26,Basic,Monthly,29,16,0,,17,30,46,0,11
C03973,SMB,Marketing,APAC,2023-09-04,Basic,Monthly,29,15,0,,11,17,67,2,13
C03974,SMB,Retail,EU,2023-01-06,Basic,Monthly,29,15,1,2024-03-31 00:00:00,7,10,12,5,66
C03975,SMB,Healthcare,US,2022-03-25,Basic,Annual,29,17,1,2023-08-17 00:00:00,7,9,18,3,64
C03976,SMB,Marketing,EU,2023-03-25,Basic,Monthly,29,15,0,,23,26,73,1,7
C03977,Mid-Market,Marketing,APAC,2022-03-17,Pro,Monthly,79,7,1,2022-10-13 00:00:00,4,7,24,4,52
C03978,Mid-Market,Healthcare,US,2023-10-12,Pro,Monthly,79,2,0,,20,18,87,0,21
C03979,SMB,Retail,EU,2023-03-21,Basic,Monthly,29,24,0,,20,32,50,1,4
C03980,SMB,Marketing,US,2022-08-18,Basic,Annual,29,12,0,,22,19,71,2,9
C03981,Mid-Market,Finance,US,2022-10-23,Pro,Monthly,79,5,0,,17,31,81,2,16
C03982,SMB,Retail,US,2022-05-24,Basic,Monthly,29,19,0,,14,17,57,1,15
C03983,Enterprise,Marketing,APAC,2023-01-15,Enterprise,Monthly,149,4,1,2023-05-15 00:00:00,4,7,24,6,41
C03984,Mid-Market,Marketing,EU,2022-10-25,Pro,Annual,79,15,0,,22,29,53,2,15
C03985,Enterprise,Finance,EU,2022-01-02,Enterprise,Monthly,149,9,0,,12,19,71,0,13
C03986,Enterprise,Finance,US,2023-08-01,Enterprise,Monthly,149,5,0,,13,23,44,1,12
C03987,SMB,Finance,US,2022-01-29,Basic,Monthly,29,12,0,,22,19,73,2,11
C03988,Enterprise,Retail,US,2023-10-18,Enterprise,Monthly,149,22,0,,15,27,50,2,22
C03989,SMB,Retail,EU,2023-01-17,Basic,Annual,29,9,1,2023-10-14 00:00:00,2,5,10,6,41
C03990,SMB,Healthcare,APAC,2022-06-16,Basic,Annual,29,2,0,,14,29,82,0,21
C03991,SMB,Tech,EU,2022-06-16,Basic,Monthly,29,18,1,2023-12-08 00:00:00,6,6,10,3,62
C03992,SMB,Healthcare,US,2023-02-12,Basic,Monthly,29,21,0,,12,30,79,0,23
C03993,Enterprise,Marketing,US,2023-03-15,Enterprise,Annual,149,18,0,,19,29,84,1,12
C03994,Enterprise,Tech,US,2023-04-02,Enterprise,Monthly,149,6,0,,19,24,45,0,4
C03995,SMB,Healthcare,US,2023-02-17,Basic,Monthly,29,15,1,2024-05-12 00:00:00,4,5,28,5,29
C03996,Enterprise,Healthcare,EU,2023-08-20,Enterprise,Monthly,149,25,0,,12,19,56,1,15
C03997,SMB,Tech,EU,2023-06-01,Basic,Monthly,29,9,0,,21,34,51,2,19
C03998,SMB,Marketing,US,2023-03-04,Basic,Monthly,29,15,0,,20,22,88,0,13
C03999,SMB,Tech,EU,2022-06-24,Basic,Annual,29,28,1,2024-10-11 00:00:00,7,7,29,6,55
C04000,SMB,Marketing,APAC,2022-03-06,Basic,Monthly,29,31,1,2024-09-21 00:00:00,5,7,11,7,60
C04001,SMB,Tech,US,2023-09-24,Basic,Monthly,29,27,0,,17,15,60,2,22
C04002,SMB,Finance,EU,2023-02-18,Basic,Monthly,29,17,0,,17,19,64,1,22
C04003,SMB,Tech,US,2022-09-27,Basic,Annual,29,21,0,,21,27,59,0,5
C04004,Enterprise,Tech,APAC,2022-12-17,Enterprise,Monthly,149,4,0,,21,15,88,0,11
C04005,SMB,Marketing,US,2022-12-05,Basic,Annual,29,24,1,2024-11-24 00:00:00,5,5,17,5,68
C04006,Enterprise,Finance,EU,2023-09-09,Enterprise,Monthly,149,14,0,,23,28,88,1,12
C04007,SMB,Tech,US,2022-08-16,Basic,Annual,29,21,0,,15,29,64,1,18
C04008,SMB,Marketing,US,2022-01-22,Basic,Monthly,29,14,1,2023-03-18 00:00:00,6,5,25,4,46
C04009,SMB,Marketing,APAC,2022-10-05,Basic,Monthly,29,30,0,,16,24,81,1,21
C04010,SMB,Marketing,APAC,2022-01-01,Basic,Monthly,29,15,1,2023-03-27 00:00:00,2,11,18,3,55
C04011,SMB,Marketing,EU,2023-10-22,Basic,Monthly,29,22,1,2025-08-12 00:00:00,5,9,26,5,59
C04012,SMB,Retail,EU,2022-05-04,Basic,Monthly,29,16,1,2023-08-27 00:00:00,2,7,27,7,32
C04013,SMB,Tech,APAC,2023-06-14,Basic,Annual,29,14,1,2024-08-07 00:00:00,4,6,28,5,48
C04014,SMB,Healthcare,US,2023-05-22,Basic,Monthly,29,35,0,,20,15,69,1,13
C04015,Mid-Market,Finance,US,2023-09-05,Pro,Monthly,79,10,0,,17,22,45,2,7
C04016,Mid-Market,Finance,US,2023-05-03,Pro,Monthly,79,14,0,,24,33,50,2,4
C04017,SMB,Finance,US,2022-10-19,Basic,Annual,29,7,0,,24,19,53,0,23
C04018,Mid-Market,Marketing,APAC,2022-11-16,Pro,Monthly,79,20,0,,20,23,67,1,6
C04019,SMB,Finance,APAC,2023-08-11,Basic,Monthly,29,4,0,,10,20,41,1,17
C04020,Mid-Market,Marketing,APAC,2023-11-04,Pro,Annual,79,4,0,,15,23,61,2,5
C04021,SMB,Marketing,EU,2023-11-20,Basic,Annual,29,9,0,,10,22,88,2,11
C04022,Enterprise,Marketing,US,2022-12-12,Enterprise,Monthly,149,9,0,,24,18,76,0,6
C04023,SMB,Finance,EU,2023-07-18,Basic,Monthly,29,12,0,,14,29,65,0,22
C04024,Mid-Market,Retail,EU,2022-08-02,Pro,Monthly,79,16,0,,17,27,87,2,16
C04025,SMB,Marketing,US,2022-05-06,Basic,Monthly,29,7,1,2022-12-02 00:00:00,3,7,23,6,36
C04026,SMB,Retail,US,2023-05-02,Basic,Annual,29,35,0,,16,25,53,2,10
C04027,SMB,Finance,APAC,2022-07-30,Basic,Monthly,29,23,1,2024-06-19 00:00:00,7,11,14,4,37
C04028,SMB,Finance,EU,2022-10-07,Basic,Monthly,29,8,1,2023-06-04 00:00:00,7,9,16,5,29
C04029,Mid-Market,Marketing,APAC,2022-08-15,Pro,Monthly,79,32,0,,23,24,84,0,13
C04030,Enterprise,Retail,US,2023-09-28,Enterprise,Monthly,149,24,0,,18,24,73,1,9
C04031,Enterprise,Marketing,EU,2022-06-10,Enterprise,Monthly,149,25,0,,13,21,59,2,7
C04032,SMB,Tech,US,2023-08-20,Basic,Monthly,29,3,1,2023-11-18 00:00:00,7,11,15,4,55
C04033,SMB,Retail,US,2022-11-02,Basic,Monthly,29,15,0,,24,27,77,1,16
C04034,SMB,Retail,US,2022-06-17,Basic,Annual,29,2,0,,15,29,57,1,13
C04035,SMB,Retail,US,2023-01-06,Basic,Annual,29,12,0,,22,16,42,1,18
C04036,SMB,Tech,US,2022-04-25,Basic,Monthly,29,15,0,,11,21,80,1,8
C04037,Mid-Market,Tech,EU,2023-02-05,Pro,Monthly,79,14,1,2024-03-31 00:00:00,3,5,16,6,70
C04038,SMB,Marketing,US,2022-09-13,Basic,Monthly,29,6,0,,21,29,84,2,10
C04039,SMB,Marketing,US,2023-05-28,Basic,Monthly,29,1,0,,13,24,41,2,10
C04040,SMB,Finance,APAC,2023-08-19,Basic,Monthly,29,35,0,,10,21,62,2,21
C04041,SMB,Tech,US,2023-03-22,Basic,Monthly,29,11,0,,20,17,57,0,7
C04042,Mid-Market,Finance,US,2022-03-08,Pro,Annual,79,21,0,,23,20,68,2,18
C04043,SMB,Marketing,US,2022-07-14,Basic,Monthly,29,24,0,,10,30,60,1,5
C04044,Mid-Market,Finance,US,2022-03-21,Pro,Annual,79,29,0,,23,22,41,2,5
C04045,Mid-Market,Marketing,US,2023-01-13,Pro,Annual,79,23,0,,19,30,58,0,16
C04046,SMB,Healthcare,US,2023-10-11,Basic,Monthly,29,29,0,,19,19,72,0,6
C04047,Mid-Market,Healthcare,APAC,2023-09-28,Pro,Monthly,79,20,0,,18,31,51,0,13
C04048,Mid-Market,Retail,APAC,2023-07-13,Pro,Monthly,79,33,0,,12,17,78,0,9
C04049,Mid-Market,Healthcare,US,2022-03-07,Pro,Monthly,79,35,1,2025-01-20 00:00:00,5,6,29,3,28
C04050,SMB,Healthcare,US,2022-07-05,Basic,Monthly,29,32,0,,23,32,80,2,14
C04051,SMB,Healthcare,US,2023-11-27,Basic,Monthly,29,23,0,,19,34,41,0,21
C04052,SMB,Finance,US,2022-01-03,Basic,Annual,29,28,0,,20,24,58,0,5
C04053,SMB,Healthcare,US,2022-10-19,Basic,Annual,29,10,0,,15,33,57,2,22
C04054,Mid-Market,Finance,US,2023-10-05,Pro,Monthly,79,7,0,,19,30,78,0,15
C04055,Enterprise,Retail,EU,2022-06-02,Enterprise,Annual,149,19,0,,16,29,83,0,20
C04056,SMB,Marketing,US,2023-02-26,Basic,Monthly,29,32,0,,23,23,54,2,10
C04057,SMB,Marketing,EU,2022-04-27,Basic,Monthly,29,11,1,2023-03-23 00:00:00,4,7,14,7,31
C04058,Enterprise,Marketing,APAC,2022-08-09,Enterprise,Monthly,149,4,0,,17,28,83,0,22
C04059,Mid-Market,Marketing,US,2022-06-03,Pro,Monthly,79,21,0,,23,23,82,0,15
C04060,Mid-Market,Healthcare,APAC,2022-03-03,Pro,Monthly,79,5,0,,22,18,63,2,8
C04061,Enterprise,Tech,US,2022-12-18,Enterprise,Monthly,149,23,0,,13,32,56,0,16
C04062,SMB,Healthcare,APAC,2022-08-30,Basic,Monthly,29,26,0,,15,33,79,1,22
C04063,Enterprise,Tech,EU,2022-10-08,Enterprise,Annual,149,7,1,2023-05-06 00:00:00,3,11,26,6,30
C04064,SMB,Tech,EU,2022-02-07,Basic,Monthly,29,9,0,,13,27,86,0,8
C04065,Mid-Market,Healthcare,APAC,2022-03-09,Pro,Annual,79,6,0,,17,33,70,0,16
C04066,SMB,Tech,US,2023-01-04,Basic,Annual,29,34,0,,15,17,48,1,4
C04067,Mid-Market,Healthcare,US,2023-11-28,Pro,Annual,79,19,0,,18,30,56,1,17
C04068,SMB,Tech,US,2022-07-09,Basic,Monthly,29,14,1,2023-09-02 00:00:00,4,11,10,3,67
C04069,SMB,Marketing,US,2022-05-20,Basic,Monthly,29,2,0,,15,24,42,0,8
C04070,SMB,Retail,US,2023-10-05,Basic,Monthly,29,28,0,,20,15,49,1,4
C04071,SMB,Finance,US,2022-01-17,Basic,Monthly,29,2,0,,15,23,82,0,23
C04072,SMB,Tech,US,2022-12-03,Basic,Monthly,29,23,1,2024-10-23 00:00:00,5,11,20,5,66
C04073,SMB,Marketing,US,2022-03-20,Basic,Monthly,29,23,0,,23,25,64,1,6
C04074,Enterprise,Marketing,EU,2023-04-04,Enterprise,Annual,149,16,0,,18,15,65,0,22
C04075,Mid-Market,Healthcare,EU,2022-08-25,Pro,Annual,79,32,0,,18,29,52,1,21
C04076,SMB,Finance,US,2022-05-28,Basic,Monthly,29,19,1,2023-12-19 00:00:00,2,7,18,4,33
C04077,SMB,Tech,EU,2022-06-21,Basic,Monthly,29,2,1,2022-08-20 00:00:00,2,10,19,7,65
C04078,Mid-Market,Tech,US,2023-01-01,Pro,Monthly,79,18,0,,19,27,61,0,13
C04079,SMB,Retail,EU,2023-05-20,Basic,Monthly,29,8,1,2024-01-15 00:00:00,4,11,22,7,34
C04080,SMB,Retail,APAC,2022-07-02,Basic,Annual,29,6,0,,13,32,47,1,8
C04081,Enterprise,Tech,APAC,2023-07-02,Enterprise,Monthly,149,1,0,,17,31,44,1,19
C04082,SMB,Finance,US,2023-03-13,Basic,Monthly,29,26,0,,18,25,65,2,12
C04083,SMB,Retail,US,2023-03-17,Basic,Annual,29,21,1,2024-12-06 00:00:00,7,8,17,3,56
C04084,SMB,Healthcare,US,2022-08-23,Basic,Annual,29,7,0,,10,19,40,1,10
C04085,SMB,Healthcare,US,2023-03-24,Basic,Monthly,29,26,0,,10,34,53,2,6
C04086,Mid-Market,Retail,APAC,2023-06-15,Pro,Monthly,79,1,0,,13,25,85,1,21
C04087,SMB,Finance,APAC,2022-03-07,Basic,Annual,29,7,1,2022-10-03 00:00:00,2,6,14,5,53
C04088,SMB,Retail,US,2022-05-09,Basic,Monthly,29,25,0,,22,33,49,0,10
C04089,SMB,Healthcare,US,2022-05-16,Basic,Monthly,29,34,1,2025-03-01 00:00:00,3,7,17,5,67
C04090,SMB,Tech,APAC,2022-02-08,Basic,Monthly,29,1,0,,12,33,73,0,19
C04091,SMB,Retail,US,2022-04-12,Basic,Monthly,29,26,0,,16,29,87,0,20
C04092,Mid-Market,Finance,EU,2023-09-25,Pro,Monthly,79,26,1,2025-11-13 00:00:00,4,10,26,4,71
C04093,SMB,Marketing,US,2023-08-19,Basic,Annual,29,22,0,,23,24,45,2,14
C04094,SMB,Retail,EU,2022-08-25,Basic,Annual,29,32,0,,24,33,56,2,7
C04095,SMB,Tech,US,2023-10-16,Basic,Monthly,29,16,0,,12,19,82,0,18
C04096,SMB,Finance,US,2023-08-22,Basic,Annual,29,34,0,,21,34,48,1,23
C04097,SMB,Tech,US,2022-08-06,Basic,Monthly,29,29,0,,22,19,43,2,4
C04098,Mid-Market,Finance,EU,2022-08-15,Pro,Annual,79,7,0,,14,18,84,1,5
C04099,SMB,Marketing,US,2022-09-09,Basic,Annual,29,30,0,,20,28,75,0,11
C04100,SMB,Finance,APAC,2022-08-30,Basic,Monthly,29,28,0,,13,15,41,2,8
C04101,Enterprise,Marketing,EU,2023-04-03,Enterprise,Monthly,149,9,0,,12,30,43,2,9
C04102,SMB,Marketing,US,2023-01-27,Basic,Monthly,29,17,1,2024-06-20 00:00:00,3,10,12,3,63
C04103,SMB,Finance,EU,2023-07-19,Basic,Annual,29,3,1,2023-10-17 00:00:00,7,9,11,4,65
C04104,Enterprise,Marketing,US,2022-06-27,Enterprise,Annual,149,22,0,,11,32,75,0,6
C04105,SMB,Healthcare,US,2023-03-11,Basic,Monthly,29,25,0,,15,28,83,1,12
C04106,SMB,Finance,US,2022-08-07,Basic,Monthly,29,19,0,,24,28,44,1,14
C04107,SMB,Retail,US,2023-02-11,Basic,Monthly,29,28,1,2025-05-31 00:00:00,4,11,28,3,32
C04108,SMB,Healthcare,US,2022-05-04,Basic,Monthly,29,18,1,2023-10-26 00:00:00,7,5,20,7,53
C04109,SMB,Finance,US,2023-06-16,Basic,Monthly,29,24,1,2025-06-05 00:00:00,5,9,18,4,65
C04110,Mid-Market,Finance,US,2023-11-24,Pro,Monthly,79,13,0,,20,19,41,0,20
C04111,SMB,Healthcare,US,2023-02-11,Basic,Monthly,29,4,0,,22,16,52,2,21
C04112,SMB,Retail,US,2022-07-01,Basic,Monthly,29,11,0,,10,20,45,2,20
C04113,Mid-Market,Finance,APAC,2022-10-24,Pro,Annual,79,16,0,,18,27,73,1,8
C04114,SMB,Healthcare,APAC,2023-01-14,Basic,Annual,29,4,0,,21,27,85,0,13
C04115,Mid-Market,Marketing,US,2023-06-03,Pro,Monthly,79,24,0,,19,34,74,1,22
C04116,SMB,Retail,US,2023-11-01,Basic,Monthly,29,19,0,,22,26,54,1,18
C04117,Mid-Market,Retail,US,2022-11-09,Pro,Monthly,79,29,0,,18,31,54,2,13
C04118,SMB,Tech,APAC,2023-03-07,Basic,Monthly,29,24,1,2025-02-24 00:00:00,7,7,14,7,65
C04119,Mid-Market,Finance,US,2022-10-20,Pro,Monthly,79,30,0,,22,30,76,0,10
C04120,SMB,Tech,EU,2022-10-26,Basic,Monthly,29,27,1,2025-01-13 00:00:00,6,7,18,5,62
C04121,Mid-Market,Finance,US,2023-04-22,Pro,Annual,79,3,0,,19,24,48,2,10
C04122,SMB,Retail,APAC,2023-07-02,Basic,Monthly,29,12,0,,10,32,82,2,20
C04123,SMB,Finance,US,2023-03-10,Basic,Monthly,29,13,0,,13,29,89,0,22
C04124,SMB,Marketing,APAC,2023-07-27,Basic,Monthly,29,10,0,,13,32,43,2,21
C04125,SMB,Healthcare,US,2022-02-18,Basic,Annual,29,30,0,,23,20,53,1,17
C04126,Mid-Market,Tech,US,2023-01-11,Pro,Monthly,79,34,1,2025-10-27 00:00:00,2,5,17,3,28
C04127,Mid-Market,Finance,US,2023-02-19,Pro,Monthly,79,3,0,,20,20,64,0,12
C04128,SMB,Healthcare,US,2022-03-02,Basic,Monthly,29,7,1,2022-09-28 00:00:00,5,11,17,3,28
C04129,SMB,Healthcare,APAC,2023-09-19,Basic,Monthly,29,10,0,,20,22,79,2,5
C04130,SMB,Retail,US,2023-03-19,Basic,Monthly,29,24,0,,16,28,66,1,5
C04131,Mid-Market,Healthcare,APAC,2023-11-17,Pro,Monthly,79,13,0,,14,16,40,2,20
C04132,Mid-Market,Tech,US,2023-10-17,Pro,Annual,79,25,0,,20,21,75,2,4
C04133,SMB,Marketing,US,2023-06-30,Basic,Monthly,29,6,0,,23,15,89,2,20
C04134,Mid-Market,Healthcare,US,2022-08-03,Pro,Annual,79,24,0,,22,19,57,2,8
C04135,Mid-Market,Healthcare,US,2022-10-11,Pro,Monthly,79,11,0,,22,30,86,2,17
C04136,SMB,Finance,US,2023-11-08,Basic,Annual,29,12,0,,13,29,40,2,13
C04137,SMB,Marketing,US,2022-08-05,Basic,Annual,29,6,0,,15,28,52,0,13
C04138,Mid-Market,Finance,US,2022-02-06,Pro,Annual,79,26,0,,14,16,66,2,14
C04139,Mid-Market,Retail,US,2023-05-27,Pro,Monthly,79,13,0,,11,15,71,0,14
C04140,Mid-Market,Finance,US,2022-07-02,Pro,Monthly,79,35,1,2025-05-17 00:00:00,6,6,11,4,44
C04141,SMB,Finance,US,2022-03-29,Basic,Annual,29,31,1,2024-10-14 00:00:00,2,6,19,5,37
C04142,Mid-Market,Marketing,US,2023-04-10,Pro,Monthly,79,10,0,,21,29,48,1,19
C04143,SMB,Healthcare,US,2022-01-03,Basic,Annual,29,4,0,,17,28,51,1,17
C04144,Mid-Market,Marketing,EU,2022-08-22,Pro,Monthly,79,33,0,,17,20,42,0,15
C04145,SMB,Finance,US,2023-01-27,Basic,Annual,29,23,1,2024-12-17 00:00:00,5,10,25,6,35
C04146,SMB,Marketing,US,2023-11-29,Basic,Monthly,29,23,0,,12,15,85,1,11
C04147,SMB,Healthcare,US,2022-02-22,Basic,Monthly,29,31,0,,13,15,79,1,16
C04148,SMB,Marketing,APAC,2023-08-03,Basic,Monthly,29,3,1,2023-11-01 00:00:00,4,10,13,3,39
C04149,Mid-Market,Healthcare,APAC,2023-03-13,Pro,Monthly,79,21,0,,21,19,46,0,8
C04150,SMB,Retail,US,2022-08-20,Basic,Monthly,29,17,1,2024-01-12 00:00:00,2,10,25,7,48
C04151,SMB,Finance,US,2022-12-14,Basic,Monthly,29,32,1,2025-07-31 00:00:00,7,9,20,4,38
C04152,SMB,Healthcare,US,2023-07-26,Basic,Monthly,29,2,0,,20,25,51,0,7
C04153,Enterprise,Finance,US,2022-09-06,Enterprise,Monthly,149,35,0,,13,33,72,2,7
C04154,SMB,Healthcare,APAC,2023-07-17,Basic,Annual,29,30,0,,14,23,64,2,19
C04155,Mid-Market,Marketing,EU,2022-12-25,Pro,Annual,79,24,0,,18,26,62,0,12
C04156,SMB,Tech,APAC,2023-07-02,Basic,Annual,29,18,1,2024-12-23 00:00:00,5,11,15,3,66
C04157,SMB,Retail,US,2022-08-07,Basic,Monthly,29,6,0,,10,25,83,0,4
C04158,SMB,Finance,EU,2023-04-24,Basic,Monthly,29,18,1,2024-10-15 00:00:00,7,11,11,7,65
C04159,Mid-Market,Tech,US,2023-10-14,Pro,Monthly,79,21,1,2025-07-05 00:00:00,4,6,15,3,67
C04160,Enterprise,Healthcare,US,2022-06-15,Enterprise,Monthly,149,5,0,,16,15,81,1,21
C04161,SMB,Retail,EU,2023-08-11,Basic,Monthly,29,16,0,,15,30,41,0,11
C04162,Enterprise,Marketing,US,2023-11-11,Enterprise,Monthly,149,16,0,,20,15,79,1,16
C04163,SMB,Marketing,APAC,2023-04-18,Basic,Annual,29,32,1,2025-12-03 00:00:00,6,6,24,7,49
C04164,Mid-Market,Healthcare,US,2022-10-25,Pro,Monthly,79,2,0,,14,22,63,0,16
C04165,Mid-Market,Marketing,EU,2022-03-15,Pro,Annual,79,5,1,2022-08-12 00:00:00,2,6,26,7,30
C04166,Mid-Market,Tech,APAC,2022-04-02,Pro,Monthly,79,10,0,,19,16,73,1,21
C04167,Enterprise,Tech,US,2023-10-18,Enterprise,Monthly,149,21,0,,18,23,59,1,13
C04168,Enterprise,Retail,US,2022-07-25,Enterprise,Monthly,149,8,0,,14,27,88,1,10
C04169,SMB,Healthcare,US,2022-04-07,Basic,Annual,29,28,0,,22,25,79,0,10
C04170,SMB,Healthcare,US,2022-04-05,Basic,Monthly,29,20,1,2023-11-26 00:00:00,6,8,26,7,39
C04171,SMB,Tech,EU,2023-03-05,Basic,Monthly,29,18,1,2024-08-26 00:00:00,7,6,25,4,55
C04172,SMB,Marketing,EU,2022-11-20,Basic,Monthly,29,2,0,,15,22,55,2,4
C04173,Mid-Market,Finance,APAC,2023-01-15,Pro,Monthly,79,10,0,,23,25,63,2,6
C04174,SMB,Healthcare,US,2022-12-10,Basic,Monthly,29,35,0,,19,33,54,1,18
C04175,Enterprise,Finance,APAC,2022-06-24,Enterprise,Monthly,149,21,0,,15,16,53,0,10
C04176,SMB,Healthcare,US,2022-09-14,Basic,Monthly,29,16,0,,24,27,66,2,20
C04177,SMB,Finance,EU,2023-01-04,Basic,Monthly,29,24,0,,18,16,81,0,17
C04178,Enterprise,Tech,EU,2022-11-23,Enterprise,Monthly,149,18,0,,22,28,81,0,4
C04179,SMB,Healthcare,EU,2023-02-20,Basic,Annual,29,18,0,,19,22,41,0,16
